,path,angle,speed
23,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863184870451.jpg,0.0,0.0
24,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863184908722.jpg,0.0,0.0
25,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863184940329.jpg,0.0,0.0
26,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863184973087.jpg,0.0,0.0
27,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185009039.jpg,0.0,0.0
28,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986318504086.jpg,0.0,0.0
29,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185073431.jpg,0.0,0.0
30,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185108421.jpg,0.0,0.0
31,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185140351.jpg,0.0,0.0
32,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185172676.jpg,0.0,0.0
33,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185209273.jpg,0.0,0.0
34,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185241742.jpg,0.0,0.0
35,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185274099.jpg,0.0,0.0
36,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185308731.jpg,0.0,0.0
37,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185340602.jpg,0.0,0.0
38,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185372603.jpg,0.0,0.0
39,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185408501.jpg,0.0,0.0
40,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185440501.jpg,0.0,0.0
41,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185472361.jpg,0.0,0.0
42,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185509315.jpg,0.0,0.0
43,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185541319.jpg,0.0,0.0
44,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185573448.jpg,0.0,0.0
45,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185608661.jpg,0.0,0.0
46,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185640478.jpg,0.0,0.0
47,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986318567303.jpg,0.0,0.0
48,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185708558.jpg,0.0,0.0
49,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185741468.jpg,0.0,0.0
50,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185773706.jpg,0.0,0.0
51,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185809143.jpg,0.0,0.0
52,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185841095.jpg,0.0,0.0
53,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185872427.jpg,0.0,0.0
54,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185908809.jpg,0.0,0.0
55,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863185940242.jpg,0.0,0.0
56,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986318597314.jpg,0.0,0.0
57,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186009054.jpg,0.0,0.7
58,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186041319.jpg,0.0,0.7
59,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186073116.jpg,0.0,0.7
60,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186109208.jpg,0.0,0.7
61,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186141751.jpg,0.0,0.7
62,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186173202.jpg,0.0,0.7
63,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186208548.jpg,0.0,0.7
64,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986318624155.jpg,0.0,0.7
65,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186273079.jpg,0.0,0.7
66,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186308713.jpg,0.0,0.7
67,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186341173.jpg,0.0,0.7
68,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186373101.jpg,0.0,0.7
69,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186409241.jpg,0.0,0.7
70,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186441078.jpg,0.0,0.7
71,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986318647267.jpg,0.0,0.7
72,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186509622.jpg,0.0,0.7
73,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186540688.jpg,0.0,0.7
74,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186572708.jpg,0.0,0.7
75,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186609017.jpg,0.0,0.7
76,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186640821.jpg,0.0,0.7
77,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186673753.jpg,0.0,0.7
78,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986318670888.jpg,0.0,0.7
79,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186741271.jpg,0.0,0.7
80,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186772926.jpg,0.0,0.7
81,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186808414.jpg,0.0,0.7
82,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186840431.jpg,0.0,0.7
83,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186872337.jpg,0.0,0.7
84,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186909332.jpg,0.0,0.7
85,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186942264.jpg,0.0,0.7
86,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863186973626.jpg,0.0,0.7
87,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187010096.jpg,0.0,0.7
88,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187041516.jpg,0.0,0.7
89,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187073289.jpg,0.0,0.7
90,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187108784.jpg,0.0,0.7
91,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187141142.jpg,0.0,0.7
92,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187172605.jpg,0.1,0.7
93,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187208967.jpg,0.4,0.7
94,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187240522.jpg,0.8,0.7
95,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187272629.jpg,1.0,0.7
96,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187309157.jpg,0.9,0.7
97,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187340623.jpg,0.2,0.7
98,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187372585.jpg,0.0,0.7
99,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187408726.jpg,0.1,0.7
100,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187441009.jpg,0.7,0.7
101,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187473291.jpg,1.0,0.7
102,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187508607.jpg,1.0,0.7
103,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187540643.jpg,1.0,0.7
104,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187573296.jpg,1.0,0.7
105,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_16698631876088.jpg,1.0,0.7
106,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187640443.jpg,1.0,0.7
107,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187673095.jpg,1.0,0.7
108,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187709392.jpg,1.0,0.7
109,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187741123.jpg,1.0,0.7
110,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187773482.jpg,1.0,0.7
111,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187809124.jpg,1.0,0.7
112,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187840975.jpg,1.0,0.7
113,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187872891.jpg,1.0,0.7
114,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986318790865.jpg,1.0,0.7
115,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863187941013.jpg,0.7,0.7
116,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986318797291.jpg,0.0,0.7
117,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188009342.jpg,0.0,0.7
118,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188040865.jpg,0.0,0.7
119,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188073175.jpg,0.0,0.7
120,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188108579.jpg,0.0,0.7
121,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188140588.jpg,0.0,0.7
122,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188173658.jpg,0.0,0.7
123,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188209185.jpg,0.0,0.7
124,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986318824104.jpg,0.0,0.7
125,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188277862.jpg,0.0,0.7
126,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188308746.jpg,0.0,0.7
127,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188341213.jpg,0.0,0.7
128,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188373831.jpg,0.0,0.7
129,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188408805.jpg,0.0,0.7
130,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188440853.jpg,0.0,0.7
131,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188472757.jpg,0.0,0.7
132,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188509691.jpg,0.0,0.7
133,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188541019.jpg,0.0,0.7
134,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188573887.jpg,0.0,0.7
135,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188611136.jpg,0.0,0.7
136,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188645001.jpg,0.0,0.7
137,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188676963.jpg,0.0,0.7
138,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188709934.jpg,0.0,0.7
139,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188739658.jpg,0.0,0.7
140,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188771421.jpg,0.0,0.7
141,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188806734.jpg,0.0,0.7
142,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188838666.jpg,0.0,0.7
143,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188871.jpg,0.0,0.7
144,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986318890708.jpg,0.0,0.7
145,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188939023.jpg,0.0,0.7
146,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863188970938.jpg,0.0,0.7
147,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986318900695.jpg,0.1,0.7
148,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189039477.jpg,0.4,0.7
149,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189071025.jpg,0.9,0.7
150,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189106578.jpg,1.0,0.7
151,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189139656.jpg,1.0,0.7
152,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189170929.jpg,0.8,0.7
153,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189207051.jpg,0.3,0.7
154,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189239452.jpg,0.0,0.7
155,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189271534.jpg,0.0,0.7
156,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189306924.jpg,0.4,0.7
157,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189339789.jpg,0.9,0.7
158,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189371404.jpg,1.0,0.7
159,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189407124.jpg,1.0,0.7
160,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189442189.jpg,1.0,0.7
161,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189474313.jpg,1.0,0.7
162,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189510339.jpg,0.8,0.7
163,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189542126.jpg,0.2,0.7
164,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189574654.jpg,0.0,0.7
165,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189610879.jpg,0.0,0.7
166,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189639605.jpg,0.0,0.7
167,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189671427.jpg,0.0,0.7
168,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189707342.jpg,0.6,0.7
169,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189738968.jpg,1.0,0.7
170,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189771106.jpg,1.0,0.7
171,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189807183.jpg,1.0,0.7
172,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189838961.jpg,1.0,0.7
173,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189871488.jpg,1.0,0.7
174,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189907211.jpg,0.3,0.7
175,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189938879.jpg,0.0,0.7
176,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863189970563.jpg,0.0,0.7
177,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190006517.jpg,0.2,0.7
178,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190038514.jpg,1.0,0.7
179,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190070523.jpg,1.0,0.7
180,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190106539.jpg,1.0,0.7
181,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986319013871.jpg,1.0,0.7
182,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190170515.jpg,1.0,0.7
183,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190206627.jpg,1.0,0.7
184,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190238879.jpg,1.0,0.7
185,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190270799.jpg,1.0,0.7
186,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190306613.jpg,1.0,0.7
187,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190341698.jpg,1.0,0.7
188,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190373791.jpg,1.0,0.7
189,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190409262.jpg,1.0,0.7
190,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190440968.jpg,1.0,0.7
191,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190473049.jpg,1.0,0.7
192,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986319050928.jpg,1.0,0.7
193,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190538857.jpg,1.0,0.7
194,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190570756.jpg,0.5,0.7
195,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190606578.jpg,0.0,0.7
196,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190638802.jpg,0.0,0.7
197,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986319067098.jpg,0.0,0.7
198,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190706563.jpg,0.2,0.7
199,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190738619.jpg,0.6,0.7
200,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190771458.jpg,0.9,0.7
201,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190807062.jpg,0.9,0.7
202,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190839578.jpg,0.6,0.7
203,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190870978.jpg,0.1,0.0
204,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190907418.jpg,0.0,0.0
205,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190939395.jpg,0.0,0.0
206,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863190971403.jpg,0.0,0.0
207,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191007105.jpg,0.4,0.7
208,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191039057.jpg,1.0,0.7
209,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191070696.jpg,1.0,0.7
210,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191110765.jpg,1.0,0.7
211,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191139529.jpg,1.0,0.7
212,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191171127.jpg,1.0,0.7
213,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191207339.jpg,1.0,0.7
214,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986319124348.jpg,0.8,0.7
215,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191274514.jpg,0.0,0.0
216,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191310493.jpg,0.0,0.0
217,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191343194.jpg,0.0,0.0
218,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191378212.jpg,0.0,0.7
219,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191409433.jpg,0.0,0.7
220,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191441441.jpg,0.0,0.7
221,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191473517.jpg,0.0,0.7
222,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191508887.jpg,0.0,0.7
223,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191538973.jpg,0.0,0.7
224,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191570789.jpg,0.0,0.7
225,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191606814.jpg,0.0,0.7
226,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191638967.jpg,0.0,0.0
227,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191671043.jpg,0.0,0.7
228,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191706787.jpg,0.0,0.7
229,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191738938.jpg,0.0,0.0
230,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191770745.jpg,0.0,0.0
231,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986319180679.jpg,0.0,0.0
232,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191838817.jpg,0.0,0.0
233,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191870761.jpg,0.0,0.0
234,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_16698631919068.jpg,0.0,0.0
235,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986319193871.jpg,0.0,0.0
236,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863191970827.jpg,0.0,0.7
237,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192006867.jpg,0.0,0.7
238,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192039133.jpg,0.0,0.7
239,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192071199.jpg,0.0,0.7
240,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986319210689.jpg,0.0,0.7
241,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192139111.jpg,0.0,0.7
242,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192171363.jpg,0.0,0.7
243,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192207219.jpg,0.0,0.7
244,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192242501.jpg,0.0,0.7
245,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192275854.jpg,0.0,0.7
246,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192311812.jpg,0.0,0.7
247,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192343263.jpg,0.7,0.7
248,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192371841.jpg,1.0,0.7
249,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192407329.jpg,1.0,0.7
250,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192439914.jpg,1.0,0.7
251,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192471556.jpg,1.0,0.7
252,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986319250713.jpg,1.0,0.7
253,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192539044.jpg,1.0,0.7
254,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_166986319257207.jpg,1.0,0.7
255,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192607215.jpg,1.0,0.7
256,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_16698631926392.jpg,1.0,0.7
257,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192671816.jpg,1.0,0.7
258,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192707704.jpg,1.0,0.7
259,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192739677.jpg,1.0,0.7
260,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192772202.jpg,1.0,0.7
261,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192807152.jpg,1.0,0.7
262,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192839227.jpg,1.0,0.7
263,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192872039.jpg,1.0,0.7
264,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192907542.jpg,1.0,0.7
265,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192939238.jpg,1.0,0.7
266,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863192972613.jpg,1.0,0.7
267,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863193008084.jpg,1.0,0.7
268,/home/pi/IoT_class_Data_collec/AIoT/IMG0/Image_1669863193040131.jpg,1.0,0.7
